canonicalActorId,primaryName,actorType,ldaClientId,fecCommitteeId,uei,docketSubmitterId,intermediaryId,sourceSystems,parentActorId,country,state,candidateOnly,candidateStatus,notes
cand-22694c6d1e92,WINSTON-SALEM INDUSTRIES FOR THE BLIND INC,vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,KJVWJ75FBTT9,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=28; venues=procurement"
cand-f845ae0e5153,EAST TENNESSEE STATE UNIVERSITY,vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,V5LLVC627U34,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=2; venues=procurement"
cand-0b6e91ce650f,"JL DARLING, LLC",vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,H5J4MFXDYVG3,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=22; venues=procurement"
cand-cd079ddf85c3,SUNSHINE AERO INDUSTRIES INC,vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,F4EAZ2GZZLF7,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=34; venues=procurement"
cand-3c053e12533b,"T&T SERVICE CO.,LTD",vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,CVGZKNDAXPS5,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=2; venues=procurement"
cand-33ab5c3edf92,"FROMM ELECTRIC SUPPLY OF READING, PENNA., LLC",vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,JWW1DHD65TR3,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=6; venues=procurement"
cand-6f3e0eeda771,"LEXINGTON PARK HOTEL PARTNERS III, LLC",vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,MJCDJL45KMH3,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=8; venues=procurement"
cand-ec5aee42365e,MOUNTAIN WEST MEDIA LLC,vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,M9PDW9UG4GK6,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=2; venues=procurement"
cand-9c6baac25c31,QUEST DIAGNOSTICS NICHOLS INSTITUTE INC,vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,HRPJEFM6Z6B3,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=2; venues=procurement"
cand-bd0f9e8d4800,AIR BP LIMITED,vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,L81LREYJ2DD5,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=2; venues=procurement"
cand-5ab80737ff31,ANIXTER INC.,vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,TYQ7WJJPGH91,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=2; venues=procurement"
cand-87a5e85cdefa,SUNCOAST WATER INC,vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,DPTHWQYK57C6,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=2; venues=procurement"
cand-bb09aed46cc0,"PHANTOM PRODUCTS, INC.",vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,GYFHPKKHRUR9,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=3; venues=procurement"
cand-0ffdb22c41fe,U S FOODS INC,vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,LLP1PALH8ED3,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=8; venues=procurement"
cand-72d74810cedd,ASMAKI INC,vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,H8HXTCXPJUW9,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=9; venues=procurement"
cand-c080c73e1281,ALLIANCE AVIATION MANAGEMENT LTD,vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,RCAGFKT96B35,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=15; venues=procurement"
cand-ced0e586877b,SOUTH ALABAMA REGIONAL AIRPORT AUTHORITY,vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,NLFFGCCGC8D4,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=29; venues=procurement"
cand-27f7e92b0733,SIM SANITATION INC,vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,ZYT2LHGLAHV9,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=2; venues=procurement"
cand-9bc557c6ca49,GENERAL NUCLEAR CORP,vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,W43NW8NZ7AJ8,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=2; venues=procurement"
cand-636908611816,"MONTAGE HOTEL PARTNERS, L.P.",vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,ZVTFNPAFYFG3,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=6; venues=procurement"
cand-e87f4871bbf0,FREEMAN HOLDINGS OF ACADIANA LLC,vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,N2C4M3KC4L83,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=8; venues=procurement"
cand-ffdcf4a50a4e,"ACCO ENGINEERED SYSTEMS, INC.",vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,MN2HU7HBVQA8,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=3; venues=procurement"
cand-4b3ff66cbd96,SUED-MUELL GMBH & CO. KG FUER ABFALLTRANSPORTE UND SONDERABFALLBESEITIGUNG,vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,ELPKJJ5JAM81,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=4; venues=procurement"
cand-1c72f31c6d34,PINES HOTEL GROUP LTD,vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,R4F9EKM1JKK6,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=2; venues=procurement"
cand-735cc6dfb1dc,A-AFFORDABLE ROYAL FLUSH LLC,vendor_candidate,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,GAQTED79RZM5,not_observed_in_candidate_snapshot,not_observed_in_candidate_snapshot,USAspending agency actions; USAspending national actions,not_reviewed,not_reviewed,not_reviewed,true,candidate_unreviewed_not_estimation_ready,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; sourceRecordCount=2; venues=procurement"
